Entity,Code,Year,Coal (terawatt-hours),Crude oil (terawatt-hours),Natural gas (terawatt-hours)
Thailand,THA,1979,3.642934716,0.174450002,
Thailand,THA,1980,4.266942459,0.766449313,
Thailand,THA,1981,4.855022013,1.356025708,11.72304012
Thailand,THA,1982,6.152173192,7.074916736,13.77457214
Thailand,THA,1983,5.801831912,10.6123751,16.67602456
Thailand,THA,1984,7.239062549,17.68729184,20.5153202
Thailand,THA,1985,15.04820895,31.24754892,37.51372837
Thailand,THA,1986,16.06643717,30.82228747,32.82451232
Thailand,THA,1987,20.13916827,28.67305747,38.53949438
Thailand,THA,1988,21.24210423,31.29255718,56.50798412
Thailand,THA,1989,26.16925418,30.16149024,53.37207089
Thailand,THA,1990,36.18702681,34.0850504,60.9598086
Thailand,THA,1991,42.60690635,35.83140516,69.16593668
Thailand,THA,1992,42.52444418,39.27365284,72.97592472
Thailand,THA,1993,42.93398322,41.09369285,90.97631578
Thailand,THA,1994,47.18796022,47.75072374,100.1851008
Thailand,THA,1995,50.7701581,53.95365699,107.7435309
Thailand,THA,1996,73.18848352,59.02446206,122.6577051
Thailand,THA,1997,75.30182518,78.31800172,154.0046866
Thailand,THA,1998,64.77454617,86.75244036,162.8020653
Thailand,THA,1999,58.66334445,93.20837263,179.0822719
Thailand,THA,2000,57.13563358,107.216354,188.2841277
Thailand,THA,2001,62.9862823,113.076313,188.7897242
Thailand,THA,2002,62.97018478,121.7014029,202.0363519
Thailand,THA,2003,60.53326363,153.9178853,220.0355864
Thailand,THA,2004,64.44103226,152.4701628,231.4255314
Thailand,THA,2005,67.06987418,182.4917996,239.6527297
Thailand,THA,2006,61.26317161,200.5999016,245.922126
Thailand,THA,2007,58.59224673,220.165236,262.9101676
Thailand,THA,2008,58.74422402,239.9295819,290.8190931
Thailand,THA,2009,57.13644632,252.7392669,312.2563837
Thailand,THA,2010,58.92898748,253.670155,366.7596838
Thailand,THA,2011,68.51169405,264.5957249,374.0402731
Thailand,THA,2012,58.87055358,238.3215535,338.5170661
Thailand,THA,2013,58.75603736,247.1792431,422.6786541
Thailand,THA,2014,58.33250885,248.8693818,522.8835211
Timor,TLS,2004,,30.60481632,
Timor,TLS,2005,,55.67055061,
Timor,TLS,2006,,59.48906594,
Timor,TLS,2007,,46.27188337,
Timor,TLS,2008,,58.96207898,
Timor,TLS,2009,,56.75613763,
Timor,TLS,2010,,51.58712682,
Timor,TLS,2011,,49.37258355,
Timor,TLS,2012,,46.86810429,
Timor,TLS,2013,,46.72836879,
Timor,TLS,2014,,45.09694016,
Trinidad and Tobago,TTO,1909,,0.093040001,
Trinidad and Tobago,TTO,1910,,0.244230002,
Trinidad and Tobago,TTO,1911,,0.476830005,
Trinidad and Tobago,TTO,1912,,0.744320007,
Trinidad and Tobago,TTO,1913,,0.848990008,
Trinidad and Tobago,TTO,1914,,1.093220011,
Trinidad and Tobago,TTO,1915,,1.267670012,
Trinidad and Tobago,TTO,1916,,1.570050015,
Trinidad and Tobago,TTO,1917,,2.709790027,
Trinidad and Tobago,TTO,1918,,3.523890035,
Trinidad and Tobago,TTO,1919,,3.116840031,
Trinidad and Tobago,TTO,1920,,3.523890035,
Trinidad and Tobago,TTO,1921,,3.977460039,
Trinidad and Tobago,TTO,1922,,4.140280041,
Trinidad and Tobago,TTO,1923,,5.152090051,
Trinidad and Tobago,TTO,1924,,6.850070067,
Trinidad and Tobago,TTO,1925,,7.408310073,
Trinidad and Tobago,TTO,1926,,8.047960079,
Trinidad and Tobago,TTO,1927,,8.710870086,
Trinidad and Tobago,TTO,1928,,13.24657013,
Trinidad and Tobago,TTO,1929,,14.15371014,1.61028077
Trinidad and Tobago,TTO,1930,,15.29345015,1.780021187
Trinidad and Tobago,TTO,1931,,15.94473016,1.949761604
Trinidad and Tobago,TTO,1932,,16.57275016,2.119502021
Trinidad and Tobago,TTO,1933,,15.64235015,2.289242438
Trinidad and Tobago,TTO,1934,,17.82879018,2.458982855
Trinidad and Tobago,TTO,1935,,19.09646019,2.628723272
Trinidad and Tobago,TTO,1936,,21.66669021,2.798463689
Trinidad and Tobago,TTO,1937,,26.08609026,2.968204106
Trinidad and Tobago,TTO,1938,,29.84258029,3.175163907
Trinidad and Tobago,TTO,1939,,33.31995033,3.382123707
Trinidad and Tobago,TTO,1940,,37.51838037,3.589083508
Trinidad and Tobago,TTO,1941,,34.61088034,3.796043308
Trinidad and Tobago,TTO,1942,,37.26252037,4.003003109
Trinidad and Tobago,TTO,1943,,36.09952036,4.209962909
Trinidad and Tobago,TTO,1944,,36.52983036,4.41692271
Trinidad and Tobago,TTO,1945,,35.59943035,4.62388251
Trinidad and Tobago,TTO,1946,,34.14568034,4.830842311
Trinidad and Tobago,TTO,1947,,34.75044034,4.890927414
Trinidad and Tobago,TTO,1948,,34.05264034,5.587914613
Trinidad and Tobago,TTO,1949,,35.01793034,5.876323109
Trinidad and Tobago,TTO,1950,,33.94797033,5.70808482
Trinidad and Tobago,TTO,1951,,34.80859034,5.660016737
Trinidad and Tobago,TTO,1952,,35.49476035,5.744135882
Trinidad and Tobago,TTO,1953,,36.65776036,6.020527358
Trinidad and Tobago,TTO,1954,,38.89072038,6.188765647
Trinidad and Tobago,TTO,1955,,40.9724904,5.984476296
Trinidad and Tobago,TTO,1956,,47.60159047,6.573310309
Trinidad and Tobago,TTO,1957,,56.05660055,7.210212404
Trinidad and Tobago,TTO,1958,,61.4761806,7.967284707
Trinidad and Tobago,TTO,1959,,67.40748066,8.580152761
Trinidad and Tobago,TTO,1960,,69.71022069,9.205037836
Trinidad and Tobago,TTO,1961,,75.31588074,9.998161201
Trinidad and Tobago,TTO,1962,,80.43308079,10.21446757
Trinidad and Tobago,TTO,1963,,80.10744079,9.998161201
Trinidad and Tobago,TTO,1964,,81.82868081,13.08653551
Trinidad and Tobago,TTO,1965,,80.39819079,14.10798227
Trinidad and Tobago,TTO,1966,,89.86501088,16.57147151
Trinidad and Tobago,TTO,1967,,106.9611111,18.28990547
Trinidad and Tobago,TTO,1968,,110.1012111,19.28731818
Trinidad and Tobago,TTO,1969,,94.49375093,19.28731818
Trinidad and Tobago,TTO,1970,,84.00349083,19.22723308
Trinidad and Tobago,TTO,1971,,77.58373076,19.01092671
Trinidad and Tobago,TTO,1972,,84.27098083,19.44353945
Trinidad and Tobago,TTO,1973,,102.390521,18.61436502
Trinidad and Tobago,TTO,1974,,112.1248311,17.04013532
Trinidad and Tobago,TTO,1975,,130.4420813,18.28990547
Trinidad and Tobago,TTO,1976,,127.8137013,20.47700323
Trinidad and Tobago,TTO,1977,,137.6061614,24.40656899
Trinidad and Tobago,TTO,1978,,137.8620214,28.85286664
Trinidad and Tobago,TTO,1979,,128.7673613,29.76616021
Trinidad and Tobago,TTO,1980,,126.1103908,24.80741826
Trinidad and Tobago,TTO,1981,,143.2670639,24.80741826
Trinidad and Tobago,TTO,1982,,107.7745649,31.23897115
Trinidad and Tobago,TTO,1983,,96.10095233,38.89558172
Trinidad and Tobago,TTO,1984,,101.9967163,58.80276922
Trinidad and Tobago,TTO,1985,,104.9445983,66.15311537
Trinidad and Tobago,TTO,1986,,98.11292305,46.5521923
Trinidad and Tobago,TTO,1987,,91.87274626,43.88769182
Trinidad and Tobago,TTO,1988,,91.92061397,47.15553321
Trinidad and Tobago,TTO,1989,,90.28490501,49.75265552
Trinidad and Tobago,TTO,1990,,87.79389168,54.20880287
Trinidad and Tobago,TTO,1991,,89.67991709,61.55914903
Trinidad and Tobago,TTO,1992,,82.54118461,59.48650454
Trinidad and Tobago,TTO,1993,,82.56393636,66.76564422
Trinidad and Tobago,TTO,1994,,80.99038644,76.46810114
Trinidad and Tobago,TTO,1995,,81.38165881,82.09111594
Trinidad and Tobago,TTO,1996,,80.7432537,92.69078981
Trinidad and Tobago,TTO,1997,,77.0631886,100.5862713
Trinidad and Tobago,TTO,1998,,76.35979448,100.5862713
Trinidad and Tobago,TTO,1999,,81.91102767,126.8684906
Trinidad and Tobago,TTO,2000,,82.59973544,151.0957215
Trinidad and Tobago,TTO,2001,,78.2538676,164.2909098
Trinidad and Tobago,TTO,2002,,84.96478577,187.1120961
Trinidad and Tobago,TTO,2003,,95.022623,267.5811132
Trinidad and Tobago,TTO,2004,,89.04777328,303.8138023
Trinidad and Tobago,TTO,2005,,100.6702755,327.5002468
Trinidad and Tobago,TTO,2006,,105.7781473,394.1251319
Trinidad and Tobago,TTO,2007,,92.27963062,421.9215531
Trinidad and Tobago,TTO,2008,,92.34760878,425.0581143
Trinidad and Tobago,TTO,2009,,90.41786038,440.2001336
Trinidad and Tobago,TTO,2010,,85.95631766,459.2358151
Trinidad and Tobago,TTO,2011,,81.61708846,439.1185608
Trinidad and Tobago,TTO,2012,,70.34509528,461.8315898
Trinidad and Tobago,TTO,2013,,69.63940772,462.9131626
Trinidad and Tobago,TTO,2014,,68.67018539,454.8603474
Tunisia,TUN,1916,0.034477135,,
Tunisia,TUN,1917,0.103431406,,
Tunisia,TUN,1918,0.141042826,,
Tunisia,TUN,1920,0.097162836,,
Tunisia,TUN,1921,0.072088556,,
Tunisia,TUN,1923,0.003134285,,
Tunisia,TUN,1939,0.00626857,,
Tunisia,TUN,1940,0.087759981,,
Tunisia,TUN,1941,0.357308494,,
Tunisia,TUN,1942,0.445068474,,
Tunisia,TUN,1943,0.128505686,,
Tunisia,TUN,1944,0.209997097,,
Tunisia,TUN,1945,0.219399952,,
Tunisia,TUN,1946,0.297757078,,
Tunisia,TUN,1947,0.238205662,,
Tunisia,TUN,1948,0.222534237,,
Tunisia,TUN,1949,0.147311396,,
Tunisia,TUN,1950,0.128505686,,0.012043253
Tunisia,TUN,1951,0.02507428,,0.024086506
Tunisia,TUN,1952,,,0.036129758
Tunisia,TUN,1953,,,0.036129758
Tunisia,TUN,1954,,,0.048173011
Tunisia,TUN,1955,,,0.048173011
Tunisia,TUN,1956,,,0.072259517
Tunisia,TUN,1957,,,0.072259517
Tunisia,TUN,1958,,,0.072259517
Tunisia,TUN,1959,,,0.072259517
Tunisia,TUN,1960,,,0.084302769
Tunisia,TUN,1961,,,0.084302769
Tunisia,TUN,1962,,,0.084302769
Tunisia,TUN,1963,,,0.084302769
Tunisia,TUN,1964,,,0.096346022
Tunisia,TUN,1965,,,0.084302769
Tunisia,TUN,1966,,8.966730088,0.096346022
Tunisia,TUN,1967,,26.06283026,0.108389275
Tunisia,TUN,1968,,37.11133037,0.108389275
Tunisia,TUN,1969,,43.07752042,0.108389275
Tunisia,TUN,1970,,48.27613048,0.060216264
Tunisia,TUN,1971,,47.78767047,0.012043253
Tunisia,TUN,1972,,46.25251046,0.240865056
Tunisia,TUN,1973,,45.11277044,1.372930818
Tunisia,TUN,1974,,48.13657047,2.42069381
Tunisia,TUN,1975,,53.60267053,2.541126338
Tunisia,TUN,1976,,43.14730042,2.577256096
Tunisia,TUN,1977,,50.05552049,2.769948141
Tunisia,TUN,1978,,57.49872057,3.444370297
Tunisia,TUN,1979,,64.39531063,3.974273419
Tunisia,TUN,1980,,64.85340342,4.604095052
Tunisia,TUN,1981,,69.57001457,5.053275057
Tunisia,TUN,1982,,70.74916736,6.520354912
Tunisia,TUN,1983,,70.74916736,5.614750063
Tunisia,TUN,1984,,70.74916736,7.244838791
Tunisia,TUN,1985,,67.21170899,5.071387154
Tunisia,TUN,1986,,65.19569378,5.433629093
Tunisia,TUN,1987,,63.99016924,4.85404199
Tunisia,TUN,1988,,63.4780455,4.477310373
Tunisia,TUN,1989,,64.61748442,4.607717471
Tunisia,TUN,1990,,57.60591767,4.346903275
Tunisia,TUN,1991,,64.28380187,2.897935517
Tunisia,TUN,1992,,67.46683049,5.117029638
Tunisia,TUN,1993,,60.21463993,4.497010942
Tunisia,TUN,1994,,56.58156406,4.25272037
Tunisia,TUN,1995,,53.09396027,4.008429799
Tunisia,TUN,1996,,51.86958107,9.599191562
Tunisia,TUN,1997,,50.10642928,20.17045316
Tunisia,TUN,1998,,47.90296415,23.08666325
Tunisia,TUN,1999,,49.34525078,23.08666325
Tunisia,TUN,2000,,47.46026893,22.84364574
Tunisia,TUN,2001,,42.79203251,27.33946964
Tunisia,TUN,2002,,46.31130834,26.1243821
Tunisia,TUN,2003,,45.61501273,27.82550465
Tunisia,TUN,2004,,48.14895901,29.16210095
Tunisia,TUN,2005,,45.24869122,30.37718849
Tunisia,TUN,2006,,46.12895826,30.37718849
Tunisia,TUN,2007,,50.63701856,19.19838312
Tunisia,TUN,2008,,50.40254403,16.64669929
Tunisia,TUN,2009,,47.72917472,21.99308447
Tunisia,TUN,2010,,46.73414664,24.66627705
Tunisia,TUN,2011,,39.89424095,23.45118951
Tunisia,TUN,2012,,39.28407065,22.60062823
Tunisia,TUN,2013,,38.01860388,22.83149659
Tunisia,TUN,2014,,35.01418153,26.770495
Turkey,TUR,1900,3.176455411,,
Turkey,TUR,1901,2.911750794,,
Turkey,TUR,1902,3.214270357,,
Turkey,TUR,1903,3.698301657,,
Turkey,TUR,1904,4.197458936,,
Turkey,TUR,1905,4.704179204,,
Turkey,TUR,1906,4.847875997,,
Turkey,TUR,1907,5.770560664,,
Turkey,TUR,1908,5.278966374,,
Turkey,TUR,1909,6.005013325,,
Turkey,TUR,1910,5.778123653,,
Turkey,TUR,1911,6.836942123,,
Turkey,TUR,1912,6.12602115,,
Turkey,TUR,1913,6.254591965,,
Turkey,TUR,1914,5.105017625,,
Turkey,TUR,1915,3.176455411,,
Turkey,TUR,1916,1.573101727,,
Turkey,TUR,1917,1.202515263,,
Turkey,TUR,1918,1.406715968,,
Turkey,TUR,1919,2.881498837,,
Turkey,TUR,1920,4.303340783,,
Turkey,TUR,1921,2.586542263,,
Turkey,TUR,1922,3.10838851,,
Turkey,TUR,1923,4.515104477,,
Turkey,TUR,1924,7.51761114,,
Turkey,TUR,1925,7.265573918,,
Turkey,TUR,1926,9.224917254,,
Turkey,TUR,1927,10.05790438,,
Turkey,TUR,1928,9.497714025,,
Turkey,TUR,1929,10.7955604,,
Turkey,TUR,1930,12.09938227,,
Turkey,TUR,1931,11.93651342,,
Turkey,TUR,1932,12.11204966,,
Turkey,TUR,1933,14.12803808,,
Turkey,TUR,1934,17.50642285,,
Turkey,TUR,1935,17.99275806,,
Turkey,TUR,1936,17.7716892,,
Turkey,TUR,1937,17.91716073,,
Turkey,TUR,1938,20.17130596,,
Turkey,TUR,1939,20.76205763,,
Turkey,TUR,1940,23.43552949,,
Turkey,TUR,1941,23.55638264,,
Turkey,TUR,1942,20.05935907,,
Turkey,TUR,1943,25.64377577,,
Turkey,TUR,1944,29.07675409,,
Turkey,TUR,1945,30.25041765,,
Turkey,TUR,1946,30.83096051,,
Turkey,TUR,1947,32.28738542,0.01163,
Turkey,TUR,1948,33.17723743,0.03489,
Turkey,TUR,1949,34.85946113,0.139560001,
Turkey,TUR,1950,36.0046149,0.197710002,
Turkey,TUR,1951,38.81154218,0.220970002,
Turkey,TUR,1952,39.74549399,0.255860003,
Turkey,TUR,1953,46.5725448,0.314010003,
Turkey,TUR,1954,9.789967787,0.674540007,
Turkey,TUR,1955,46.45612036,2.08177002,
Turkey,TUR,1956,49.85956313,3.558780035,
Turkey,TUR,1957,55.10888812,3.465740034,
Turkey,TUR,1958,57.83729546,3.826270038,
Turkey,TUR,1959,57.32385072,4.535700045,
Turkey,TUR,1960,55.5150182,4.361250043,
Turkey,TUR,1961,54.75425802,5.140460051,
Turkey,TUR,1962,57.16680269,6.919850068,
Turkey,TUR,1963,61.8267437,8.675980085,
Turkey,TUR,1964,66.17718831,10.71123011,
Turkey,TUR,1965,65.60318267,17.82879018,
Turkey,TUR,1966,70.23401961,23.73683023,
Turkey,TUR,1967,70.25271949,32.00576031,
Turkey,TUR,1968,73.36832092,36.09952036,
Turkey,TUR,1969,76.18088991,42.13549041,
Turkey,TUR,1970,75.4916647,41.19346041,
Turkey,TUR,1971,76.46958606,40.1467604,0.148356158
Turkey,TUR,1972,78.43560501,39.40244039,0.148356158
Turkey,TUR,1973,82.50107391,40.8329304,0.148356158
Turkey,TUR,1974,90.28543306,38.48367038,0.148356158
Turkey,TUR,1975,91.2645023,35.99485035,0.148356158
Turkey,TUR,1976,94.33835668,30.1798503,0.222534237
Turkey,TUR,1977,92.60015547,30.2845203,0.233131106
Turkey,TUR,1978,95.72854642,31.76153031,0.233131106
Turkey,TUR,1979,114.9460772,32.83149032,0.360293527
Turkey,TUR,1980,56.17011466,24.15671362,
Turkey,TUR,1981,63.5903949,25.79054772,
Turkey,TUR,1982,68.73264992,26.93892463,0.301282131
Turkey,TUR,1983,73.27151036,23.93149544,0.755425777
Turkey,TUR,1984,83.32251668,23.35845076,0.425591138
Turkey,TUR,1985,107.3645107,23.34997855,0.602564262
Turkey,TUR,1986,122.6643881,26.30406287,4.825203311
Turkey,TUR,1987,123.9669643,28.5690444,3.01575207
Turkey,TUR,1988,106.1055502,27.21419784,0.903846393
Turkey,TUR,1989,134.2171551,31.47438844,1.807692786
Turkey,TUR,1990,119.0227878,41.43339498,2.255633032
Turkey,TUR,1991,115.6141967,50.28419836,2.159876533
Turkey,TUR,1992,128.9758369,47.73535348,2.106676134
Turkey,TUR,1993,124.4900315,43.71466061,2.127955691
Turkey,TUR,1994,125.0630845,42.19565241,2.117317419
Turkey,TUR,1995,123.7655345,38.98971284,1.936439679
Turkey,TUR,1996,125.9508502,38.99899867,2.191794362
Turkey,TUR,1997,142.3598352,39.6394673,2.694484002
Turkey,TUR,1998,152.1375924,38.98658809,6.011473321
Turkey,TUR,1999,145.9606315,34.41997696,7.777679557
Turkey,TUR,2000,146.3119393,30.31556424,6.798819939
Turkey,TUR,2001,141.1986764,27.60876595,3.319610878
Turkey,TUR,2002,128.9521188,27.7622091,4.021836256
Turkey,TUR,2003,116.8283029,27.01192598,5.958275935
Turkey,TUR,2004,112.6001209,25.30947697,7.320167577
Turkey,TUR,2005,144.2073263,27.09979055,9.543882781
Turkey,TUR,2006,157.2456197,26.56041069,9.629001008
Turkey,TUR,2007,184.4129423,27.02801552,9.501323667
Turkey,TUR,2008,193.8013649,28.14253304,10.83118213
Turkey,TUR,2009,195.85937,32.18877226,7.284687849
Turkey,TUR,2010,181.0428762,34.03270191,7.256328906
Turkey,TUR,2011,187.1326073,33.77682576,8.08112024
Turkey,TUR,2012,171.5909383,34.57383871,6.71125761
Turkey,TUR,2013,148.4016374,35.3856913,5.702446656
Turkey,TUR,2014,172.0351453,36.22724675,5.039765295
Turkmenistan,TKM,1992,,64.99481331,619.84123
Turkmenistan,TKM,1993,,53.38798791,702.1999244
Turkmenistan,TKM,1994,,51.4535406,385.7756114
Turkmenistan,TKM,1995,,48.52273865,350.0152454
Turkmenistan,TKM,1996,,52.86027577,400.9493724
Turkmenistan,TKM,1997,,62.44507228,276.3289154
Turkmenistan,TKM,1998,,74.3899431,143.0408503
Turkmenistan,TKM,1999,,90.94765963,241.6523457
Turkmenistan,TKM,2000,,92.34892943,503.8939046
Turkmenistan,TKM,2001,,98.97531413,522.3158323
Turkmenistan,TKM,2002,,113.5335,579.748901
Turkmenistan,TKM,2003,,117.9157801,640.4328982
Turkmenistan,TKM,2004,,126.1358369,634.6895913
Turkmenistan,TKM,2005,,115.9402334,659.8732638
Turkmenistan,TKM,2006,,104.4797232,661.9680995
Turkmenistan,TKM,2007,,106.5546842,721.4614351
Turkmenistan,TKM,2008,,111.6442555,738.4296047
Turkmenistan,TKM,2009,,116.5261072,399.5899209
Turkmenistan,TKM,2010,,119.0181288,474.4802992
Turkmenistan,TKM,2011,,131.4278216,693.3906359
Turkmenistan,TKM,2012,,143.8971383,722.7183365
Turkmenistan,TKM,2013,,152.9449368,888.2103614
Turkmenistan,TKM,2014,,162.9322018,986.8017128
Ukraine,UKR,1992,594.5083531,48.14126504,223.4518829
Ukraine,UKR,1993,509.7026908,49.65641152,205.2779498
Ukraine,UKR,1994,409.6077545,52.97549668,194.5849077
Ukraine,UKR,1995,440.713469,51.86721687,190.2136029
Ukraine,UKR,1996,339.723189,54.00059316,197.2220701
Ukraine,UKR,1997,332.6434794,55.82608676,196.1393478
Ukraine,UKR,1998,338.4457294,52.88480804,196.1393478
Ukraine,UKR,1999,357.1982028,51.5760074,193.9720622
Ukraine,UKR,2000,354.9429103,50.04995966,195.055705
Ukraine,UKR,2001,350.82899,51.14460257,197.2229906
Ukraine,UKR,2002,350.1786287,50.38515152,199.3902762
Ukraine,UKR,2003,365.9615265,52.38042544,211.3103471
Ukraine,UKR,2004,344.6598538,57.12132125,208.0594187
Ukraine,UKR,2005,349.3778539,58.59634116,204.2030165
Ukraine,UKR,2006,357.1006416,63.53043526,200.4118192
Ukraine,UKR,2007,340.022487,63.50391021,200.4118192
Ukraine,UKR,2008,343.2357101,58.59660647,203.4950779
Ukraine,UKR,2009,316.4221147,55.16040785,208.2227414
Ukraine,UKR,2010,316.8021302,49.09015287,198.9729651
Ukraine,UKR,2011,361.8092462,46.51867415,203.4950779
Ukraine,UKR,2012,373.9357635,47.40431223,203.4950779
Ukraine,UKR,2013,374.9602451,43.77492121,216.8558659
Ukraine,UKR,2014,266.2281467,38.76546746,208.8128547
United Arab Emirates,ARE,1961,,,1.011633234
United Arab Emirates,ARE,1962,,9.280740091,2.023266468
United Arab Emirates,ARE,1963,,28.21438028,3.034899702
United Arab Emirates,ARE,1964,,105.786481,4.046532936
United Arab Emirates,ARE,1965,,157.6795416,5.05816617
United Arab Emirates,ARE,1966,,201.350192,6.069799404
United Arab Emirates,ARE,1967,,213.0732321,7.081432638
United Arab Emirates,ARE,1968,,279.2130427,8.093065872
United Arab Emirates,ARE,1969,,351.1329635,9.104699106
United Arab Emirates,ARE,1970,,438.4393743,10.11633234
United Arab Emirates,ARE,1971,,596.0258759,12.0914258
United Arab Emirates,ARE,1972,,675.8076767,14.06651925
United Arab Emirates,ARE,1973,,862.8645985,16.04161271
United Arab Emirates,ARE,1974,,947.1588393,18.01670617
United Arab Emirates,ARE,1975,,954.3345494,19.99179962
United Arab Emirates,ARE,1976,,1107.931961,23.3639104
United Arab Emirates,ARE,1977,,1134.564661,46.96868586
United Arab Emirates,ARE,1978,,1042.10616,68.7669734
United Arab Emirates,ARE,1979,,1044.90899,73.58427452
United Arab Emirates,ARE,1980,,1029.989962,61.370115
United Arab Emirates,ARE,1981,,906.768495,70.57563225
United Arab Emirates,ARE,1982,,791.8010981,61.370115
United Arab Emirates,ARE,1983,,749.941174,82.84965526
United Arab Emirates,ARE,1984,,754.0682088,105.5571836
United Arab Emirates,ARE,1985,,799.4655912,148.5162641
United Arab Emirates,ARE,1986,,893.3923391,164.7790515
United Arab Emirates,ARE,1987,,994.1899336,209.2416129
United Arab Emirates,ARE,1988,,999.2109784,202.5225614
United Arab Emirates,ARE,1989,,1172.972779,249.0229689
United Arab Emirates,ARE,1990,,1327.588033,239.3448453
United Arab Emirates,ARE,1991,,1492.22786,281.0751267
United Arab Emirates,ARE,1992,,1420.821557,313.8229565
United Arab Emirates,ARE,1993,,1358.824451,287.4511748
United Arab Emirates,ARE,1994,,1381.273598,279.7955598
United Arab Emirates,ARE,1995,,1412.525456,339.395147
United Arab Emirates,ARE,1996,,1438.200406,366.2712683
United Arab Emirates,ARE,1997,,1461.910197,393.4707027
United Arab Emirates,ARE,1998,,1484.851499,401.7063881
United Arab Emirates,ARE,1999,,1377.960473,412.2177233
United Arab Emirates,ARE,2000,,1516.582353,415.9021088
United Arab Emirates,ARE,2001,,1473.965059,426.5218083
United Arab Emirates,ARE,2002,,1407.220472,470.1926134
United Arab Emirates,ARE,2003,,1568.762311,485.3636127
United Arab Emirates,ARE,2004,,1631.207589,501.6182547
United Arab Emirates,ARE,2005,,1677.124506,509.2037544
United Arab Emirates,ARE,2006,,1738.347458,528.7093249
United Arab Emirates,ARE,2007,,1737.774737,545.5057884
United Arab Emirates,ARE,2008,,1796.36444,544.4221456
United Arab Emirates,ARE,2009,,1647.601645,528.991072
United Arab Emirates,ARE,2010,,1658.622119,555.6920308
United Arab Emirates,ARE,2011,,1894.760448,566.8318788
United Arab Emirates,ARE,2012,,2003.495126,588.4180435
United Arab Emirates,ARE,2013,,2028.489298,591.6689719
United Arab Emirates,ARE,2014,,2046.17659,625.8866335
United Kingdom,GBR,1900,1566.456669,,
United Kingdom,GBR,1901,1523.788776,,
United Kingdom,GBR,1902,1579.773269,,
United Kingdom,GBR,1903,1602.305367,,
United Kingdom,GBR,1904,1616.874892,,
United Kingdom,GBR,1905,1642.618037,,
United Kingdom,GBR,1906,1746.542291,,
United Kingdom,GBR,1907,1863.153259,,
United Kingdom,GBR,1908,1819.314601,,
United Kingdom,GBR,1909,1834.931652,,
United Kingdom,GBR,1910,1839.512015,,
United Kingdom,GBR,1911,1891.402253,,
United Kingdom,GBR,1912,1811.571118,,
United Kingdom,GBR,1913,1999.489228,,
United Kingdom,GBR,1914,1848.077088,,
United Kingdom,GBR,1915,1761.371985,,
United Kingdom,GBR,1916,1783.459056,,
United Kingdom,GBR,1917,1728.672714,,
United Kingdom,GBR,1918,1584.326245,,
United Kingdom,GBR,1919,1598.37543,,
United Kingdom,GBR,1920,1596.656938,,
United Kingdom,GBR,1921,1135.594476,,
United Kingdom,GBR,1922,1736.299805,,
United Kingdom,GBR,1923,1919.897723,,
United Kingdom,GBR,1924,1856.272445,,
United Kingdom,GBR,1925,1699.581591,,
United Kingdom,GBR,1926,873.5141989,,
United Kingdom,GBR,1927,1747.68567,,
United Kingdom,GBR,1928,1651.812995,,
United Kingdom,GBR,1929,1793.982251,,
United Kingdom,GBR,1930,1696.411624,,
United Kingdom,GBR,1931,1526.520561,,
United Kingdom,GBR,1932,1452.00922,,
United Kingdom,GBR,1933,1440.726054,,
United Kingdom,GBR,1934,1535.43481,,
United Kingdom,GBR,1935,1545.992238,,
United Kingdom,GBR,1936,1589.091466,,
United Kingdom,GBR,1937,1672.284272,,
United Kingdom,GBR,1938,1579.068071,,
United Kingdom,GBR,1939,1609.28888,0.04652,
United Kingdom,GBR,1940,1560.322132,0.197710002,
United Kingdom,GBR,1941,1435.419954,0.360530004,
United Kingdom,GBR,1942,1425.732041,0.965290009,
United Kingdom,GBR,1943,1384.00213,1.337450013,
United Kingdom,GBR,1944,1340.964521,1.116480011,
United Kingdom,GBR,1945,1271.526496,0.848990008,
United Kingdom,GBR,1946,1322.293895,0.651280006,
United Kingdom,GBR,1947,1373.650099,0.546610005,
United Kingdom,GBR,1948,1456.993531,0.511720005,
United Kingdom,GBR,1949,1496.724241,0.534980005,
United Kingdom,GBR,1950,1504.714201,0.534980005,0.010773257
